time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,precipType,precipAccumulation,site_catid
2013-01-16T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,21.45,8.41,13.22,0.7,14.24,207,6.58,0.91,1004.03,NA,NA,27-137-7001
2013-01-16T07:00:00Z,Flurries,snow,0.0017,0.04,21.19,8.37,16.45,0.82,13.63,207,3.94,1,1002.01,snow,0.025,27-137-7001
2013-01-16T08:00:00Z,Flurries,snow,0.0013,0.02,22.01,9.1,18.29,0.85,14.31,219,3.44,0.99,1000.85,snow,0.018,27-137-7001
2013-01-16T09:00:00Z,Flurries,snow,0.001,0.01,22.2,10.13,19.6,0.9,12.65,231,3.4,1,1000.36,snow,0.014,27-137-7001
2013-01-16T10:00:00Z,Overcast,cloudy,0,0,23.19,13.02,20.34,0.89,9.65,241,5.42,0.97,999.81,NA,NA,27-137-7001
2013-01-16T11:00:00Z,Overcast,cloudy,0,0,23.64,13.89,20.93,0.89,9.16,256,8.99,0.99,999.72,NA,NA,27-137-7001
2013-01-16T12:00:00Z,Overcast,cloudy,0,0,25.06,14.24,21.88,0.88,11.63,281,9.39,0.97,1000.12,NA,NA,27-137-7001
2013-01-16T13:00:00Z,Overcast,cloudy,0,0,24.13,12.42,20.37,0.85,12.94,305,9.79,0.97,1001.3,NA,NA,27-137-7001
2013-01-16T14:00:00Z,Overcast,cloudy,0,0,22.91,10.41,18.51,0.83,13.94,301,9.56,0.97,1002.58,NA,NA,27-137-7001
2013-01-16T15:00:00Z,Overcast,cloudy,0,0,21.51,9.86,16.08,0.79,11.49,316,8.61,0.97,1003.98,NA,NA,27-137-7001
2013-01-16T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,20.4,8.5,13.99,0.76,11.43,308,6.97,0.89,1005.32,NA,NA,27-137-7001
2013-01-16T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,18.98,6.46,11.66,0.73,11.91,309,8.71,0.71,1007.04,NA,NA,27-137-7001
2013-01-16T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,18.01,4.56,9.28,0.68,13.17,302,9.89,0.67,1007.85,NA,NA,27-137-7001
2013-01-16T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,17.41,3.34,6.53,0.62,14.07,311,9.89,0.33,1009.04,NA,NA,27-137-7001
2013-01-16T20:00:00Z,Clear,clear-day,0,0,16.22,1.57,4.16,0.58,14.59,307,10,0.13,1010.46,NA,NA,27-137-7001
2013-01-16T21:00:00Z,Clear,clear-day,0,0,14.55,0.18,0.8,0.54,13.17,307,10,0.18,1012.19,NA,NA,27-137-7001
2013-01-16T22:00:00Z,Clear,clear-day,0,0,12.62,-0.47,-1.29,0.53,10.27,312,10,0.03,1014.05,NA,NA,27-137-7001
2013-01-16T23:00:00Z,Clear,clear-night,0,0,9.02,-4.47,-5.87,0.5,9.62,320,10,0.01,1015.85,NA,NA,27-137-7001
2013-01-17T00:00:00Z,Clear,clear-night,0,0,6.15,-9.74,-8.54,0.5,12.02,320,10,0.09,1017.75,NA,NA,27-137-7001
2013-01-17T01:00:00Z,Clear,clear-night,0,0,4.11,-8.53,-7.88,0.56,7.41,323,10,0.02,1019.75,NA,NA,27-137-7001
2013-01-17T02:00:00Z,Clear,clear-night,0,0,2.36,-13.05,-9.09,0.58,10.05,323,10,0.01,1020.9,NA,NA,27-137-7001
2013-01-17T03:00:00Z,Clear,clear-night,0,0,-0.32,-13.31,-10.41,0.61,6.88,334,10,0.06,1021.35,NA,NA,27-137-7001
2013-01-17T04:00:00Z,Clear,clear-night,0,0,-1.4,-15.18,-10.7,0.64,7.38,322,10,0.09,1022.26,NA,NA,27-137-7001
2013-01-17T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-2.72,-13.62,-12.29,0.63,4.95,323,9.83,0.61,1023.54,NA,NA,27-137-7001
2013-01-15T06:00:00Z,Overcast,cloudy,0,0,5.48,-0.83,-0.06,0.77,3.07,188,10,0.99,1025.55,NA,NA,27-137-7001
2013-01-15T07:00:00Z,Overcast,cloudy,0,0,5.94,5.94,0.45,0.78,2.3,188,9.67,1,1024.61,NA,NA,27-137-7001
2013-01-15T08:00:00Z,Overcast,cloudy,0,0,7,7,1.31,0.77,1.81,214,9.07,1,1024.06,NA,NA,27-137-7001
2013-01-15T09:00:00Z,Overcast,cloudy,0,0,6.77,-0.63,1.82,0.8,3.74,216,8.32,0.99,1023.55,NA,NA,27-137-7001
2013-01-15T10:00:00Z,Overcast,cloudy,0,0,6.62,-1.45,2.15,0.81,4.13,225,8.57,1,1023.02,NA,NA,27-137-7001
2013-01-15T11:00:00Z,Overcast,cloudy,0,0,7.33,-1.94,2.87,0.81,5.03,228,9.07,0.97,1022.38,NA,NA,27-137-7001
2013-01-15T12:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,7.96,-2.1,2.65,0.78,5.75,230,7.75,0.81,1022.25,NA,NA,27-137-7001
2013-01-15T13:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,7.24,-5.34,2.11,0.79,8.04,236,8.63,0.88,1022.18,NA,NA,27-137-7001
2013-01-15T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,6.34,-3.75,1.5,0.8,5.52,208,7.58,0.72,1022.38,NA,NA,27-137-7001
2013-01-15T15:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,7.87,-2.48,2.69,0.79,5.97,207,6.39,0.43,1022.48,NA,NA,27-137-7001
2013-01-15T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,10.29,-1.38,4.47,0.77,7.75,206,8,0.8,1022.1,NA,NA,27-137-7001
2013-01-15T17:00:00Z,Overcast,cloudy,0,0,11.5,0.01,5.31,0.76,7.86,191,9.88,0.98,1021.28,NA,NA,27-137-7001
2013-01-15T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,14.99,3.86,5.98,0.67,8.35,190,10,0.86,1019.62,NA,NA,27-137-7001
2013-01-15T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,18.56,6.66,6.14,0.58,10.66,196,10,0.48,1018.03,NA,NA,27-137-7001
2013-01-15T20:00:00Z,Clear,clear-day,0,0,21.38,8.54,8.23,0.56,13.77,203,9.12,0.08,1016.35,NA,NA,27-137-7001
2013-01-15T21:00:00Z,Clear,clear-day,0,0,22.59,10.46,8.46,0.54,12.98,208,10,0.01,1015.67,NA,NA,27-137-7001
2013-01-15T22:00:00Z,Clear,clear-day,0,0,22.71,12.1,8.44,0.54,10.19,208,10,0.01,1014.97,NA,NA,27-137-7001
2013-01-15T23:00:00Z,Clear,clear-night,0,0,20.56,9.38,7.86,0.57,10.28,207,10,0,1014.26,NA,NA,27-137-7001
2013-01-16T00:00:00Z,Clear,clear-night,0,0,20.34,8.7,7.76,0.57,10.96,203,10,0.01,1013.06,NA,NA,27-137-7001
2013-01-16T01:00:00Z,Clear,clear-night,0,0,20.29,7.33,8.38,0.59,13.41,204,10,0,1012.12,NA,NA,27-137-7001
2013-01-16T02:00:00Z,Clear,clear-night,0,0,20.23,8.02,8.64,0.6,11.93,205,10,0,1010.8,NA,NA,27-137-7001
2013-01-16T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,20.43,8.53,9.48,0.62,11.45,208,10,0.26,1009.31,NA,NA,27-137-7001
2013-01-16T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,20.66,8.32,9.95,0.63,12.38,207,9.96,0.26,1007.81,NA,NA,27-137-7001
2013-01-16T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,21.49,8.66,10.86,0.63,13.83,205,9.77,0.76,1006.21,NA,NA,27-137-7001
2013-01-14T06:00:00Z,Overcast,cloudy,0,0,4.75,-5.16,-2.11,0.73,5.16,277,10,0.95,1021.84,NA,NA,27-137-7001
2013-01-14T07:00:00Z,Overcast,cloudy,0,0,5.31,-4.92,-1.86,0.72,5.48,274,9.71,0.99,1022.18,NA,NA,27-137-7001
2013-01-14T08:00:00Z,Overcast,cloudy,0,0,5.55,-7.03,-2.65,0.68,7.65,280,9.71,0.97,1022.59,NA,NA,27-137-7001
2013-01-14T09:00:00Z,Overcast,cloudy,0,0,4.16,-7.87,-4,0.68,6.83,280,10,0.94,1023.1,NA,NA,27-137-7001
2013-01-14T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,3.55,-7.28,-3.82,0.71,5.7,279,9.31,0.9,1023.57,NA,NA,27-137-7001
2013-01-14T11:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,3.08,-9.51,-4.28,0.71,7.14,280,9.48,0.89,1023.69,NA,NA,27-137-7001
2013-01-14T12:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,2.82,-8.53,-4.65,0.7,6.01,278,8.52,0.85,1024.29,NA,NA,27-137-7001
2013-01-14T13:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,2.51,-8.87,-5.46,0.68,5.99,275,7.36,0.86,1025.37,NA,NA,27-137-7001
2013-01-14T14:00:00Z,Overcast,cloudy,0,0,2.97,-7.92,-5.11,0.68,5.67,274,9.07,0.99,1026.14,NA,NA,27-137-7001
2013-01-14T15:00:00Z,Overcast,cloudy,0,0,3.03,-8.43,-6.16,0.65,6.14,277,8.04,0.97,1026.96,NA,NA,27-137-7001
2013-01-14T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,3.64,-8.9,-6.51,0.62,7.21,270,8.7,0.93,1027.48,NA,NA,27-137-7001
2013-01-14T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,5.81,-6.84,-4.98,0.6,7.78,255,8.29,0.86,1027.41,NA,NA,27-137-7001
2013-01-14T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,5.66,-7.44,-4.22,0.63,8.24,259,9.47,0.52,1027.26,NA,NA,27-137-7001
2013-01-14T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,6.55,-5.59,-3.54,0.62,7.41,261,9.63,0.58,1026.84,NA,NA,27-137-7001
2013-01-14T20:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,8.48,-2.94,-2.03,0.61,7.09,254,10,0.46,1026.67,NA,NA,27-137-7001
2013-01-14T21:00:00Z,Clear,clear-day,0,0,9.34,-1.98,-0.6,0.63,7.17,251,10,0.19,1026.48,NA,NA,27-137-7001
2013-01-14T22:00:00Z,Clear,clear-day,0,0,9.45,-0.2,-0.31,0.64,5.63,243,10,0.13,1026.55,NA,NA,27-137-7001
2013-01-14T23:00:00Z,Clear,clear-night,0,0,5.54,5.54,-1.39,0.72,2.68,214,10,0.08,1026.57,NA,NA,27-137-7001
2013-01-15T00:00:00Z,Clear,clear-night,0,0,2.86,-4.84,-2.13,0.79,3.59,204,10,0.04,1026.74,NA,NA,27-137-7001
2013-01-15T01:00:00Z,Clear,clear-night,0,0,3.45,-6.82,-2.6,0.75,5.26,213,10,0.15,1026.72,NA,NA,27-137-7001
2013-01-15T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,3.67,-7.09,-2.69,0.74,5.67,215,10,0.32,1026.67,NA,NA,27-137-7001
2013-01-15T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,3.57,-7.13,-2.15,0.76,5.61,221,10,0.8,1026.54,NA,NA,27-137-7001
2013-01-15T04:00:00Z,Overcast,cloudy,0,0,4.26,-5.19,-0.95,0.78,4.78,218,10,0.95,1026.23,NA,NA,27-137-7001
2013-01-15T05:00:00Z,Overcast,cloudy,0,0,4.49,-5.45,-0.07,0.81,5.16,207,10,0.97,1025.85,NA,NA,27-137-7001
2013-01-13T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,4,-9.21,-1.95,0.76,7.96,317,9.64,0.68,1017.54,NA,NA,27-137-7001
2013-01-13T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,3.38,-10.05,-1.96,0.78,8.04,325,8.44,0.48,1017.25,NA,NA,27-137-7001
2013-01-13T08:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,2.96,-9.07,-2.04,0.79,6.61,316,10,0.37,1017.61,NA,NA,27-137-7001
2013-01-13T09:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,2.43,-9.13,-2.45,0.79,6.12,328,9.84,0.65,1018.1,NA,NA,27-137-7001
2013-01-13T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,2.12,-10.44,-3.62,0.76,6.94,323,8.95,0.63,1018.03,NA,NA,27-137-7001
2013-01-13T11:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,1.55,-11.15,-4.32,0.76,6.96,324,8.99,0.64,1017.55,NA,NA,27-137-7001
2013-01-13T12:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,1.04,-10.44,-4.01,0.79,5.84,323,7.7,0.73,1017.78,NA,NA,27-137-7001
2013-01-13T13:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-0.05,-10.52,-5.05,0.79,4.96,314,9.39,0.39,1019.11,NA,NA,27-137-7001
2013-01-13T14:00:00Z,Clear,clear-night,0,0,-0.54,-13.77,-5.56,0.79,7.05,303,9.89,0.16,1020.09,NA,NA,27-137-7001
2013-01-13T15:00:00Z,Clear,clear-day,0,0,0.6,-11.18,-5.39,0.75,6.01,308,10,0.15,1020.69,NA,NA,27-137-7001
2013-01-13T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,1.65,-10.56,-4.92,0.73,6.54,301,9.29,0.29,1020.84,NA,NA,27-137-7001
2013-01-13T17:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,3.07,-8.91,-4.55,0.7,6.58,306,8.75,0.37,1020.33,NA,NA,27-137-7001
2013-01-13T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,4.21,-7.8,-3.26,0.7,6.81,301,8.2,0.77,1019.2,NA,NA,27-137-7001
2013-01-13T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,4.99,-7.03,-1.65,0.73,6.98,307,8.95,0.75,1018.2,NA,NA,27-137-7001
2013-01-13T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,6.96,-3.65,0.88,0.75,6.06,293,9.06,0.64,1018.16,NA,NA,27-137-7001
2013-01-13T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,9.73,-1.12,-0.76,0.62,6.78,292,8.72,0.58,1018.44,NA,NA,27-137-7001
2013-01-13T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,8.16,-1.69,-0.46,0.67,5.59,294,8.86,0.41,1018.95,NA,NA,27-137-7001
2013-01-13T23:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,7.77,-3.96,-0.9,0.67,7.26,297,9.77,0.69,1019.08,NA,NA,27-137-7001
2013-01-14T00:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,6.46,-5.1,-3.07,0.64,6.82,292,10,0.33,1019.4,NA,NA,27-137-7001
2013-01-14T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,4.99,-5.25,-2.99,0.69,5.44,280,10,0.27,1019.97,NA,NA,27-137-7001
2013-01-14T02:00:00Z,Clear,clear-night,0,0,4.49,-5.26,-3.64,0.68,5.02,278,10,0.24,1020.26,NA,NA,27-137-7001
2013-01-14T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,3.33,-6.6,-3.25,0.73,5,285,10,0.66,1020.75,NA,NA,27-137-7001
2013-01-14T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,4.04,-4.6,-3.38,0.71,4.23,285,10,0.87,1020.94,NA,NA,27-137-7001
2013-01-14T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,5.29,-4.82,-1.97,0.71,5.39,279,10,0.9,1021.48,NA,NA,27-137-7001
2013-01-12T06:00:00Z,Drizzle,rain,0.0064,0.3,35.63,32.47,34.36,0.95,3.81,151,4.26,0.96,993.14,rain,NA,27-137-7001
2013-01-12T07:00:00Z,Drizzle,rain,0.0058,0.26,35.41,31.86,34.33,0.96,4.16,168,3.97,0.96,992.69,rain,NA,27-137-7001
2013-01-12T08:00:00Z,Overcast,cloudy,0.0022,0.06,35.22,32.01,34.06,0.96,3.8,211,4.4,1,992.2,rain,NA,27-137-7001
2013-01-12T09:00:00Z,Overcast,cloudy,0.0012,0.02,34.44,28.72,33.49,0.96,6.58,234,5.02,0.99,992.22,rain,NA,27-137-7001
2013-01-12T10:00:00Z,Light Snow,snow,0.0068,0.33,32.34,25.16,31.16,0.95,8.16,243,4.74,1,992.31,snow,0.052,27-137-7001
2013-01-12T11:00:00Z,Light Snow,snow,0.0037,0.13,29.3,19.47,27.25,0.92,11.84,273,3.75,0.99,993.09,snow,0.035,27-137-7001
2013-01-12T12:00:00Z,Light Snow,snow,0.0048,0.2,24.12,11.97,21.48,0.89,13.9,268,2.96,0.97,995.16,snow,0.062,27-137-7001
2013-01-12T13:00:00Z,Overcast,cloudy,0,0,20.95,7.83,16.21,0.82,14.13,268,5.1,0.99,997.64,NA,NA,27-137-7001
2013-01-12T14:00:00Z,Overcast,cloudy,0,0,18.44,5.17,13.61,0.81,13.05,278,6.8,0.98,1000.12,NA,NA,27-137-7001
2013-01-12T15:00:00Z,Overcast,cloudy,0,0,15.97,1.74,9.82,0.76,13.61,279,7.56,0.97,1002.13,NA,NA,27-137-7001
2013-01-12T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,14.54,-0.23,7.91,0.74,13.91,277,6.35,0.92,1004.23,NA,NA,27-137-7001
2013-01-12T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,13.69,-0.25,6.65,0.73,12.02,276,5.86,0.93,1005.62,NA,NA,27-137-7001
2013-01-12T18:00:00Z,Overcast,cloudy,0,0,13.21,-1.34,5.43,0.7,12.83,272,7.13,0.99,1006.75,NA,NA,27-137-7001
2013-01-12T19:00:00Z,Overcast,cloudy,0,0,12.67,-2.31,4.17,0.68,13.36,275,7.22,0.99,1008.02,NA,NA,27-137-7001
2013-01-12T20:00:00Z,Overcast,cloudy,0,0,12.53,-1.3,4.74,0.7,11.34,279,6.48,0.97,1009.49,NA,NA,27-137-7001
2013-01-12T21:00:00Z,Overcast,cloudy,0,0,12.13,-0.96,4,0.69,10.07,282,6.66,0.95,1010.92,NA,NA,27-137-7001
2013-01-12T22:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,11.29,-1.83,4.14,0.72,9.83,284,7.59,0.75,1012.12,NA,NA,27-137-7001
2013-01-12T23:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,10.23,-2.06,1.82,0.68,8.46,289,8.97,0.54,1013.06,NA,NA,27-137-7001
2013-01-13T00:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,9.38,-2.49,2.06,0.72,7.76,293,9.54,0.8,1014.11,NA,NA,27-137-7001
2013-01-13T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,8.76,-3.2,0.88,0.7,7.72,299,8.86,0.72,1015.23,NA,NA,27-137-7001
2013-01-13T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,7.42,-5.09,0.98,0.74,8.02,301,8.8,0.78,1015.17,NA,NA,27-137-7001
2013-01-13T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,6.38,-4.63,0.24,0.75,6.3,296,8.72,0.76,1016.38,NA,NA,27-137-7001
2013-01-13T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,5.21,-6.75,-1.45,0.73,6.97,293,9.19,0.57,1017.29,NA,NA,27-137-7001
2013-01-13T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,4.61,-8.78,-0.58,0.78,8.29,305,8.88,0.61,1017.92,NA,NA,27-137-7001
2013-01-11T06:00:00Z,Light Snow,snow,0.0142,0.56,32.87,26.97,30.8,0.92,6.39,142,4.47,0.99,1007,snow,0.108,27-137-7001
2013-01-11T07:00:00Z,Light Snow,snow,0.0074,0.37,32.75,25.87,31.02,0.93,7.82,144,3.87,1,1006.17,snow,0.056,27-137-7001
2013-01-11T08:00:00Z,Light Snow,snow,0.006,0.27,33.03,26.88,31.27,0.93,6.78,155,3.43,1,1005.37,snow,0.046,27-137-7001
2013-01-11T09:00:00Z,Flurries,snow,0.0021,0.05,33.04,28.17,31.27,0.93,5.15,150,3.14,1,1004.47,snow,0.016,27-137-7001
2013-01-11T10:00:00Z,Light Snow,snow,0.0068,0.33,33.11,29.95,31.29,0.93,3.48,158,3.63,1,1003.36,snow,0.052,27-137-7001
2013-01-11T11:00:00Z,Light Snow,snow,0.0149,0.56,32.69,32.69,31.41,0.95,2.18,161,3.03,0.99,1002.64,snow,0.113,27-137-7001
2013-01-11T12:00:00Z,Snow,snow,0.0254,0.64,32.65,29.9,31.53,0.96,3.12,150,4.43,0.99,1002.19,snow,0.193,27-137-7001
2013-01-11T13:00:00Z,Snow,snow,0.0254,0.64,32.75,32.75,31.56,0.95,2.52,133,4.34,0.96,1001.79,snow,0.193,27-137-7001
2013-01-11T14:00:00Z,Snow,snow,0.0352,0.68,32.94,29.97,31.6,0.95,3.31,139,3.54,0.95,1001.64,snow,0.267,27-137-7001
2013-01-11T15:00:00Z,Snow,snow,0.0254,0.64,33.15,29.55,31.63,0.94,3.86,147,2.95,0.99,1001.38,snow,0.193,27-137-7001
2013-01-11T16:00:00Z,Snow,snow,0.0307,0.66,33.64,30.42,31.95,0.93,3.59,144,2.68,0.99,1001.34,snow,0.234,27-137-7001
2013-01-11T17:00:00Z,Overcast,cloudy,0.0049,0.2,34.24,30.56,32.53,0.93,4.1,148,3.19,0.98,1001,rain,NA,27-137-7001
2013-01-11T18:00:00Z,Drizzle,rain,0.0069,0.33,34.44,30.69,33.25,0.95,4.2,155,2.31,0.95,1000.07,rain,NA,27-137-7001
2013-01-11T19:00:00Z,Overcast,cloudy,0.0032,0.11,34.68,30.86,33.44,0.95,4.31,141,2.92,1,999.26,rain,NA,27-137-7001
2013-01-11T20:00:00Z,Overcast,cloudy,0.0043,0.17,34.82,31.03,33.72,0.96,4.31,144,2.72,0.99,998.92,rain,NA,27-137-7001
2013-01-11T21:00:00Z,Overcast,cloudy,0.0045,0.18,34.78,30.6,33.72,0.96,4.71,139,3.02,0.99,999.11,rain,NA,27-137-7001
2013-01-11T22:00:00Z,Foggy,fog,0.0017,0.04,35.28,32.34,33.66,0.94,3.57,114,1.31,1,998.48,rain,NA,27-137-7001
2013-01-11T23:00:00Z,Foggy,fog,0,0,35.35,33.09,33.57,0.93,3.01,104,1.58,1,998.07,NA,NA,27-137-7001
2013-01-12T00:00:00Z,Foggy,fog,0.0017,0.04,35.35,31.05,34.37,0.96,4.95,121,1.85,1,997.52,rain,NA,27-137-7001
2013-01-12T01:00:00Z,Overcast,cloudy,0.0029,0.09,35.31,31.08,34.25,0.96,4.86,121,2.16,1,996.73,rain,NA,27-137-7001
2013-01-12T02:00:00Z,Overcast,cloudy,0.0041,0.16,35.54,31.1,34.29,0.95,5.16,128,2.8,1,996.07,rain,NA,27-137-7001
2013-01-12T03:00:00Z,Overcast,cloudy,0.0046,0.19,35.64,31.94,34.46,0.95,4.35,138,3.45,0.96,995.25,rain,NA,27-137-7001
2013-01-12T04:00:00Z,Overcast,cloudy,0.0042,0.16,35.68,32.43,34.66,0.96,3.9,140,3.88,0.99,995.05,rain,NA,27-137-7001
2013-01-12T05:00:00Z,Light Rain,rain,0.0137,0.55,35.71,35.71,34.44,0.95,2.92,126,3.51,0.96,994.05,rain,NA,27-137-7001
2013-01-10T06:00:00Z,Clear,clear-night,0,0,19.61,19.61,15.9,0.85,2.5,145,10,0.06,1025.49,NA,NA,27-137-7001
2013-01-10T07:00:00Z,Clear,clear-night,0,0,19.31,10.93,14.8,0.82,6.2,149,10,0,1025.93,NA,NA,27-137-7001
2013-01-10T08:00:00Z,Clear,clear-night,0,0,20.22,13.63,15.65,0.82,4.66,141,10,0,1026,NA,NA,27-137-7001
2013-01-10T09:00:00Z,Clear,clear-night,0,0,21.35,13.42,15.26,0.77,6.13,145,10,0,1025.58,NA,NA,27-137-7001
2013-01-10T10:00:00Z,Clear,clear-night,0,0,21.42,12.44,15.75,0.78,7.38,155,10,0,1024.77,NA,NA,27-137-7001
2013-01-10T11:00:00Z,Clear,clear-night,0,0,24.1,15.81,17.48,0.75,7.22,166,10,0,1023.82,NA,NA,27-137-7001
2013-01-10T12:00:00Z,Clear,clear-night,0,0,25.57,16.61,18.5,0.74,8.61,175,10,0,1023.03,NA,NA,27-137-7001
2013-01-10T13:00:00Z,Clear,clear-night,0,0,26.11,16.74,19.34,0.75,9.45,174,10,0,1022.86,NA,NA,27-137-7001
2013-01-10T14:00:00Z,Clear,clear-night,0,0,27.41,18.72,20.22,0.74,8.83,173,10,0,1022.71,NA,NA,27-137-7001
2013-01-10T15:00:00Z,Clear,clear-day,0,0,30.75,21.89,22.08,0.7,10.56,180,10,0,1022.16,NA,NA,27-137-7001
2013-01-10T16:00:00Z,Clear,clear-day,0,0,35.53,26.74,23.44,0.61,13.22,184,10,0,1021.5,NA,NA,27-137-7001
2013-01-10T17:00:00Z,Clear,clear-day,0,0,39.57,31.21,22.49,0.5,15.27,186,10,0,1020.67,NA,NA,27-137-7001
2013-01-10T18:00:00Z,Clear,clear-day,0,0,42.23,34.6,21.69,0.44,15.31,194,10,0,1019.27,NA,NA,27-137-7001
2013-01-10T19:00:00Z,Clear,clear-day,0,0,43.35,36.25,20.37,0.4,14.58,189,10,0,1018.4,NA,NA,27-137-7001
2013-01-10T20:00:00Z,Clear,clear-day,0,0,43.2,36.95,19.73,0.39,11.78,185,10,0,1017.82,NA,NA,27-137-7001
2013-01-10T21:00:00Z,Clear,clear-day,0,0,41.82,36.04,18.71,0.39,9.66,179,10,0.01,1017.61,NA,NA,27-137-7001
2013-01-10T22:00:00Z,Clear,clear-day,0,0,39.6,33.48,18.3,0.42,9.27,167,10,0.01,1017.44,NA,NA,27-137-7001
2013-01-10T23:00:00Z,Clear,clear-night,0,0,38.38,32.9,17.62,0.43,7.49,152,10,0.06,1016.55,NA,NA,27-137-7001
2013-01-11T00:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,37.18,30.75,17.19,0.44,8.76,150,10,0.47,1015.06,NA,NA,27-137-7001
2013-01-11T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,37.12,30.83,16.44,0.42,8.47,152,10,0.74,1013.66,NA,NA,27-137-7001
2013-01-11T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,36.96,30.47,20.64,0.51,8.79,154,9.8,0.92,1012.59,NA,NA,27-137-7001
2013-01-11T03:00:00Z,Light Snow,snow,0.0173,0.59,33.99,27.98,26.45,0.74,6.88,144,6.98,1,1011.51,snow,0.131,27-137-7001
2013-01-11T04:00:00Z,Snow,snow,0.0336,0.68,33.09,27.06,29.19,0.85,6.65,129,5.27,1,1010.02,snow,0.255,27-137-7001
2013-01-11T05:00:00Z,Snow,snow,0.0306,0.66,32.71,26.2,30.37,0.91,7.22,139,4,0.99,1008.36,snow,0.232,27-137-7001
2013-01-09T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,30.66,22.14,26.45,0.84,9.88,230,9.39,0.89,1006.35,NA,NA,27-137-7001
2013-01-09T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,30.02,21.42,26,0.85,9.71,232,9.96,0.5,1006.48,NA,NA,27-137-7001
2013-01-09T08:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,29.7,21.15,25.34,0.84,9.51,231,10,0.49,1006.54,NA,NA,27-137-7001
2013-01-09T09:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,29.6,20.72,24.39,0.81,10.06,234,9.73,0.77,1006.48,NA,NA,27-137-7001
