date,hour,ws,wd,site
2015-11-13,18,12.79,303,27-017-7417
2015-11-13,19,13.99,302,27-017-7417
2015-11-13,20,12.82,301,27-017-7417
2015-11-13,21,9.09,277,27-017-7417
2015-11-13,22,5.51,284,27-017-7417
2015-11-13,23,4.43,252,27-017-7417
2015-11-14,0,2.85,260,27-017-7417
2015-11-14,1,0.52,245,27-017-7417
2015-11-14,2,1.41,203,27-017-7417
2015-11-14,3,3.59,211,27-017-7417
2015-11-14,4,3.14,201,27-017-7417
2015-11-14,5,6.6,209,27-017-7417
2015-11-14,6,3.2,209,27-017-7417
2015-11-14,7,3.35,186,27-017-7417
2015-11-14,8,6.64,209,27-017-7417
2015-11-14,9,5.19,192,27-017-7417
2015-11-14,10,6.79,184,27-017-7417
2015-11-14,11,7.08,193,27-017-7417
2015-11-14,12,7.85,201,27-017-7417
2015-11-14,13,9.89,191,27-017-7417
2015-11-14,14,8.57,192,27-017-7417
2015-11-14,15,9.29,195,27-017-7417
2015-11-14,16,10.01,195,27-017-7417
2015-11-14,17,13.23,194,27-017-7417
2015-11-14,18,9.69,196,27-017-7417
2015-11-14,19,10.47,203,27-017-7417
2015-11-14,20,9.1,204,27-017-7417
2015-11-14,21,5.74,214,27-017-7417
2015-11-14,22,4.97,205,27-017-7417
2015-11-14,23,4.73,212,27-017-7417
2015-11-15,0,5.74,213,27-017-7417
2015-11-15,1,6.07,221,27-017-7417
2015-11-15,2,5.39,223,27-017-7417
2015-11-15,3,0.36,240,27-017-7417
2015-11-15,4,2.94,211,27-017-7417
2015-11-15,5,1.42,215,27-017-7417
2015-11-15,6,2.1,240,27-017-7417
2015-11-15,7,0.61,338,27-017-7417
2015-11-15,9,1.09,184,27-017-7417
2015-11-15,10,0.47,88,27-017-7417
2015-11-15,11,1.51,141,27-017-7417
2015-11-15,12,3.02,107,27-017-7417
2015-11-15,13,4.82,81,27-017-7417
2015-11-15,14,5.67,100,27-017-7417
2015-11-15,15,5.07,107,27-017-7417
2015-11-15,16,6.59,107,27-017-7417
2015-11-15,17,7.08,90,27-017-7417
2015-11-15,18,8.02,83,27-017-7417
2015-11-15,19,7.96,98,27-017-7417
2015-11-15,20,8.91,98,27-017-7417
2015-11-15,21,8.87,90,27-017-7417
2015-11-15,22,7.14,97,27-017-7417
2015-11-15,23,8.11,88,27-017-7417
2015-11-16,0,8.82,96,27-017-7417
2015-11-16,1,8.48,96,27-017-7417
2015-11-16,2,6.28,87,27-017-7417
2015-11-16,3,5.4,102,27-017-7417
2015-11-16,4,3.86,94,27-017-7417
2015-11-16,5,3.74,92,27-017-7417
2015-11-16,6,5.36,89,27-017-7417
2015-11-16,7,5.26,87,27-017-7417
2015-11-16,8,7.21,86,27-017-7417
2015-11-16,9,8.07,89,27-017-7417
2015-11-16,10,8.26,90,27-017-7417
2015-11-16,11,7.94,99,27-017-7417
2015-11-16,12,7.23,100,27-017-7417
2015-11-16,13,7.19,107,27-017-7417
2015-11-16,14,7.38,101,27-017-7417
2015-11-16,15,8.75,93,27-017-7417
2015-11-16,16,7.29,111,27-017-7417
2015-11-16,17,8.02,117,27-017-7417
2015-11-16,18,6.64,123,27-017-7417
2015-11-16,19,9.69,108,27-017-7417
2015-11-16,20,10.64,116,27-017-7417
2015-11-16,21,8.67,110,27-017-7417
2015-11-16,22,7.91,112,27-017-7417
2015-11-16,23,7.19,132,27-017-7417
2015-11-17,0,6.46,142,27-017-7417
2015-11-17,1,8.32,143,27-017-7417
2015-11-17,2,7.9,151,27-017-7417
2015-11-17,3,7.23,143,27-017-7417
2015-11-17,4,6.39,150,27-017-7417
2015-11-17,5,7.92,135,27-017-7417
2015-11-17,6,9.44,150,27-017-7417
2015-11-17,7,6.87,141,27-017-7417
2015-11-17,8,7.06,131,27-017-7417
2015-11-17,9,6.76,113,27-017-7417
2015-11-17,10,7.79,120,27-017-7417
2015-11-17,11,7.84,112,27-017-7417
2015-11-17,12,8.87,109,27-017-7417
2015-11-17,13,8.68,109,27-017-7417
2015-11-17,14,8.61,117,27-017-7417
2015-11-17,15,8.78,100,27-017-7417
2015-11-17,16,7.45,110,27-017-7417
2015-11-17,17,7.08,110,27-017-7417
2015-11-17,18,8.16,111,27-017-7417
2015-11-17,19,6.19,108,27-017-7417
2015-11-17,20,7.56,106,27-017-7417
2015-11-17,21,6.24,96,27-017-7417
2015-11-17,22,5.82,108,27-017-7417
2015-11-17,23,5.9,91,27-017-7417
2015-11-18,0,4.57,121,27-017-7417
2015-11-18,1,0.72,90,27-017-7417
2015-11-18,2,4.78,81,27-017-7417
2015-11-18,3,3.28,97,27-017-7417
2015-11-18,4,5.69,114,27-017-7417
2015-11-18,5,5.75,99,27-017-7417
2015-11-18,6,5.69,107,27-017-7417
2015-11-18,7,3.38,105,27-017-7417
2015-11-18,8,7.41,98,27-017-7417
2015-11-18,9,6.52,106,27-017-7417
2015-11-18,10,5.81,98,27-017-7417
2015-11-18,11,6.08,85,27-017-7417
2015-11-18,12,8.76,94,27-017-7417
2015-11-18,13,9.04,90,27-017-7417
2015-11-18,14,6.67,105,27-017-7417
2015-11-18,15,8.02,114,27-017-7417
2015-11-18,16,8.94,153,27-017-7417
2015-11-18,17,15.78,171,27-017-7417
2015-11-18,18,15.32,174,27-017-7417
2015-11-18,19,21.63,181,27-017-7417
2015-11-18,20,20.46,183,27-017-7417
2015-11-18,21,16.96,174,27-017-7417
2015-11-18,22,16.61,182,27-017-7417
2015-11-18,23,13.15,185,27-017-7417
2015-11-19,0,13.38,202,27-017-7417
2015-11-19,1,14.44,253,27-017-7417
2015-11-19,2,10.84,226,27-017-7417
2015-11-19,3,11.25,222,27-017-7417
2015-11-19,4,12.98,222,27-017-7417
2015-11-19,5,9.77,224,27-017-7417
2015-11-19,6,13.52,225,27-017-7417
2015-11-19,7,17.04,288,27-017-7417
2015-11-19,8,21.7,279,27-017-7417
2015-11-19,9,18.67,271,27-017-7417
2015-11-19,10,16.43,254,27-017-7417
2015-11-19,11,22.56,252,27-017-7417
2015-11-19,12,15.92,252,27-017-7417
2015-11-19,13,16.7,244,27-017-7417
2015-11-19,14,12.07,242,27-017-7417
2015-11-19,15,13.33,228,27-017-7417
2015-11-19,16,19.27,243,27-017-7417
2015-11-19,17,15.22,251,27-017-7417
2015-11-19,18,15.63,243,27-017-7417
2015-11-19,19,16.57,242,27-017-7417
2015-11-19,20,15.42,244,27-017-7417
2015-11-19,21,19.62,243,27-017-7417
2015-11-19,22,16.42,252,27-017-7417
2015-11-19,23,17.18,252,27-017-7417
2015-11-20,0,14.64,261,27-017-7417
2015-11-20,1,14.18,262,27-017-7417
2015-11-20,2,15.51,263,27-017-7417
2015-11-20,3,22.9,270,27-017-7417
2015-11-20,4,19.77,271,27-017-7417
2015-11-20,5,16.93,263,27-017-7417
2015-11-20,6,14.09,270,27-017-7417
2015-11-20,7,12.63,271,27-017-7417
2015-11-20,8,16.71,271,27-017-7417
2015-11-20,9,17.43,263,27-017-7417
2015-11-20,10,14.82,270,27-017-7417
2015-11-20,11,16.61,271,27-017-7417
2015-11-20,12,11.03,271,27-017-7417
2015-11-20,13,11.19,277,27-017-7417
2015-11-20,18,13.21,276,27-017-7417
2015-11-20,19,11.51,276,27-017-7417
2015-11-20,20,11.32,284,27-017-7417
2015-11-20,21,10.69,297,27-017-7417
2015-11-20,22,6.65,296,27-017-7417
2015-11-20,23,5.78,291,27-017-7417
2015-11-21,0,5.83,294,27-017-7417
2015-11-21,1,6.61,294,27-017-7417
2015-11-21,2,7.17,325,27-017-7417
2015-11-21,3,8.65,318,27-017-7417
2015-11-21,4,6.99,303,27-017-7417
2015-11-21,5,5.89,302,27-017-7417
2015-11-21,6,7.78,299,27-017-7417
2015-11-21,7,5.28,293,27-017-7417
2015-11-21,8,3.83,283,27-017-7417
2015-11-21,9,5.39,293,27-017-7417
2015-11-21,10,5.32,293,27-017-7417
2015-11-21,11,6.1,284,27-017-7417
2015-11-21,12,5.62,285,27-017-7417
2015-11-21,13,5.71,288,27-017-7417
2015-11-21,14,5.86,288,27-017-7417
2015-11-21,15,10.32,293,27-017-7417
2015-11-21,16,6.93,292,27-017-7417
2015-11-21,17,7.86,290,27-017-7417
2015-11-21,18,3.79,286,27-017-7417
2015-11-21,19,7.25,269,27-017-7417
2015-11-21,20,7.53,292,27-017-7417
2015-11-21,21,7.74,300,27-017-7417
2015-11-21,22,4.81,284,27-017-7417
2015-11-21,23,6,285,27-017-7417
2015-11-22,0,2.82,291,27-017-7417
2015-11-22,1,2.5,290,27-017-7417
2015-11-22,2,2.01,258,27-017-7417
2015-11-22,3,3.17,224,27-017-7417
2015-11-22,4,4.56,223,27-017-7417
2015-11-22,5,3.04,220,27-017-7417
2015-11-22,6,5.33,230,27-017-7417
2015-11-22,7,4.84,221,27-017-7417
2015-11-22,9,3.2,208,27-017-7417
2015-11-22,10,3.2,210,27-017-7417
2015-11-22,11,3.69,214,27-017-7417
2015-11-22,12,2.96,166,27-017-7417
2015-11-22,13,0.5,185,27-017-7417
2015-11-22,14,5.07,181,27-017-7417
2015-11-22,15,5.92,193,27-017-7417
2015-11-22,16,7.7,183,27-017-7417
2015-11-22,17,6.16,175,27-017-7417
2015-11-22,18,6.2,172,27-017-7417
2015-11-22,19,5.67,180,27-017-7417
2015-11-22,20,5.62,180,27-017-7417
2015-11-22,21,7.99,155,27-017-7417
2015-11-22,22,8.41,145,27-017-7417
2015-11-22,23,6.09,153,27-017-7417
2015-11-23,0,5.45,148,27-017-7417
2015-11-23,1,5.08,141,27-017-7417
2015-11-23,2,5.24,158,27-017-7417
2015-11-23,3,5.25,165,27-017-7417
2015-11-23,4,5.24,174,27-017-7417
2015-11-23,5,5.06,185,27-017-7417
2015-11-23,6,6.51,193,27-017-7417
2015-11-23,7,6.04,204,27-017-7417
2015-11-23,8,5.1,213,27-017-7417
2015-11-23,9,5.98,212,27-017-7417
2015-11-23,10,4.89,213,27-017-7417
2015-11-23,11,0.98,233,27-017-7417
2015-11-23,12,4.78,248,27-017-7417
2015-11-23,13,3.28,228,27-017-7417
2015-11-23,14,3.19,227,27-017-7417
2015-11-23,15,6.72,252,27-017-7417
2015-11-23,16,6.95,272,27-017-7417
2015-11-23,17,8.16,283,27-017-7417
2015-11-23,18,12.2,308,27-017-7417
2015-11-23,19,9.04,292,27-017-7417
2015-11-23,20,9.34,293,27-017-7417
2015-11-23,21,9.51,284,27-017-7417
2015-11-23,22,7.53,292,27-017-7417
2015-11-23,23,9.87,320,27-017-7417
2015-11-24,0,3.3,320,27-017-7417
2015-11-24,1,1.02,318,27-017-7417
2015-11-24,2,5.56,304,27-017-7417
2015-11-24,3,0.76,298,27-017-7417
2015-11-24,4,0.55,297,27-017-7417
2015-11-24,5,3.68,300,27-017-7417
2015-11-24,6,2.94,275,27-017-7417
2015-11-24,7,4,305,27-017-7417
2015-11-24,8,1.74,330,27-017-7417
2015-11-24,9,0.8,10,27-017-7417
2015-11-24,10,1.83,114,27-017-7417
2015-11-24,11,2,170,27-017-7417
2015-11-24,12,4.45,141,27-017-7417
2015-11-24,13,2.65,102,27-017-7417
2015-11-24,14,2.77,131,27-017-7417
2015-11-24,15,0.63,129,27-017-7417
2015-11-24,16,8.33,123,27-017-7417
2015-11-24,17,8.24,132,27-017-7417
2015-11-24,18,7.19,119,27-017-7417
2015-11-24,19,9.56,112,27-017-7417
2015-11-24,20,7.19,112,27-017-7417
2015-11-24,21,8.05,110,27-017-7417
2015-11-24,22,7.66,94,27-017-7417
2015-11-24,23,6.44,92,27-017-7417
2015-11-25,0,8.09,100,27-017-7417
2015-11-25,1,9.8,101,27-017-7417
2015-11-25,2,9.86,100,27-017-7417
2015-11-25,3,9.72,101,27-017-7417
2015-11-25,4,8.05,110,27-017-7417
2015-11-25,5,6.13,113,27-017-7417
2015-11-25,6,5.93,112,27-017-7417
2015-11-25,7,5.82,112,27-017-7417
2015-11-25,8,7.73,111,27-017-7417
2015-11-25,9,5.98,112,27-017-7417
2015-11-25,10,5.06,128,27-017-7417
2015-11-25,11,5.81,120,27-017-7417
2015-11-25,12,5.19,114,27-017-7417
2015-11-25,13,6.1,124,27-017-7417
2015-11-25,14,5.28,125,27-017-7417
2015-11-25,15,5.13,138,27-017-7417
2015-11-25,16,3.53,155,27-017-7417
2015-11-25,17,7.07,182,27-017-7417
2015-11-25,18,5.05,210,27-017-7417
2015-11-25,19,5.85,213,27-017-7417
2015-11-25,20,3.34,257,27-017-7417
2015-11-25,21,5.84,270,27-017-7417
2015-11-25,22,9.92,290,27-017-7417
2015-11-25,23,6.3,294,27-017-7417
2015-11-26,0,8.61,309,27-017-7417
2015-11-26,1,7.95,311,27-017-7417
2015-11-26,2,9.51,313,27-017-7417
2015-11-26,3,9.61,313,27-017-7417
2015-11-26,4,11.59,321,27-017-7417
2015-11-26,5,9.76,324,27-017-7417
2015-11-26,6,12.79,322,27-017-7417
2015-11-26,7,12.89,322,27-017-7417
2015-11-26,8,12.82,331,27-017-7417
2015-11-26,9,11.97,331,27-017-7417
2015-11-26,10,10.52,325,27-017-7417
2015-11-26,11,9.68,333,27-017-7417
2015-11-26,12,9.85,341,27-017-7417
2015-11-26,13,8.15,335,27-017-7417
2015-11-26,14,8.19,343,27-017-7417
2015-11-26,15,8.89,331,27-017-7417
2015-11-26,16,10.9,332,27-017-7417
2015-11-26,17,13.22,342,27-017-7417
2015-11-26,18,13.85,334,27-017-7417
2015-11-26,19,11.15,351,27-017-7417
2015-11-26,20,14.24,343,27-017-7417
2015-11-26,21,13.28,333,27-017-7417
2015-11-26,22,9.62,334,27-017-7417
2015-11-26,23,13.14,341,27-017-7417
2015-11-27,0,14.12,349,27-017-7417
2015-11-27,1,9.4,343,27-017-7417
2015-11-27,2,12.49,343,27-017-7417
2015-11-27,3,13.72,334,27-017-7417
2015-11-27,4,11.99,343,27-017-7417
2015-11-27,5,12.04,341,27-017-7417
2015-11-27,6,9.75,332,27-017-7417
2015-11-27,7,9.65,332,27-017-7417
2015-11-27,8,9.74,334,27-017-7417
2015-11-27,9,8.47,332,27-017-7417
2015-11-27,10,6.88,340,27-017-7417
2015-11-27,11,5.35,330,27-017-7417
2015-11-27,12,0.84,329,27-017-7417
2015-11-27,13,4.78,313,27-017-7417
2015-11-27,14,4.95,337,27-017-7417
2015-11-27,15,7.59,330,27-017-7417
2015-11-27,16,7.06,341,27-017-7417
2015-11-27,17,5.77,348,27-017-7417
2015-11-27,18,0.74,292,27-017-7417
2015-11-27,19,3.07,248,27-017-7417
2015-11-27,20,5.76,259,27-017-7417
2015-11-27,21,5.15,249,27-017-7417
2015-11-27,22,5.91,241,27-017-7417
2015-11-27,23,5.39,259,27-017-7417
2015-11-28,0,3.19,239,27-017-7417
2015-11-28,1,4.83,223,27-017-7417
2015-11-28,2,6.01,239,27-017-7417
2015-11-28,3,5.88,231,27-017-7417
2015-11-28,4,6.77,239,27-017-7417
2015-11-28,5,5.88,255,27-017-7417
2015-11-28,6,6.62,246,27-017-7417
2015-11-28,7,6.54,239,27-017-7417
2015-11-28,8,6.97,239,27-017-7417
2015-11-28,9,5.29,232,27-017-7417
2015-11-28,10,6.11,238,27-017-7417
2015-11-28,11,6.16,214,27-017-7417
2015-11-28,12,6.86,237,27-017-7417
2015-11-28,13,7.61,239,27-017-7417
2015-11-28,14,5.37,245,27-017-7417
2015-11-28,15,7.08,238,27-017-7417
2015-11-28,16,8.88,239,27-017-7417
2015-11-28,17,8.3,240,27-017-7417
2015-11-28,18,10.25,239,27-017-7417
2015-11-28,19,11.01,247,27-017-7417
2015-11-28,20,8.99,223,27-017-7417
2015-11-28,21,6.81,242,27-017-7417
2015-11-28,22,6.81,246,27-017-7417
2015-11-28,23,5.84,239,27-017-7417
2015-11-29,0,4.98,230,27-017-7417
2015-11-29,1,5.09,238,27-017-7417
2015-11-29,2,3.33,222,27-017-7417
2015-11-29,3,5.8,231,27-017-7417
2015-11-29,4,4.84,232,27-017-7417
2015-11-29,5,4.75,240,27-017-7417
2015-11-29,6,0.56,228,27-017-7417
2015-11-29,7,3.09,241,27-017-7417
2015-11-29,9,0.51,291,27-017-7417
2015-11-29,10,0.18,196,27-017-7417
2015-11-29,11,2.76,201,27-017-7417
2015-11-29,12,2.4,210,27-017-7417
2015-11-29,13,3.09,197,27-017-7417
2015-11-29,14,2.11,199,27-017-7417
2015-11-29,15,0.51,27,27-017-7417
2015-11-29,16,2.9,129,27-017-7417
2015-11-29,17,4.4,147,27-017-7417
2015-11-29,18,3.15,151,27-017-7417
2015-11-29,19,3.63,145,27-017-7417
2015-11-29,20,3.14,146,27-017-7417
2015-11-29,21,2.75,139,27-017-7417
2015-11-29,22,3.25,174,27-017-7417
2015-11-29,23,2.79,159,27-017-7417
2015-11-30,0,2.4,149,27-017-7417
2015-11-30,1,2.3,130,27-017-7417
2015-11-30,2,2.41,142,27-017-7417
2015-11-30,3,1.58,210,27-017-7417
2015-11-30,4,1.72,194,27-017-7417
2015-11-30,5,2.36,195,27-017-7417
2015-11-30,6,1.81,212,27-017-7417
2015-11-30,7,2.36,188,27-017-7417
2015-11-30,8,2.83,156,27-017-7417
2015-11-30,9,0.89,170,27-017-7417
2015-11-30,10,2.48,141,27-017-7417
2015-11-30,11,1.47,182,27-017-7417
2015-11-30,12,0.09,147,27-017-7417
2015-11-30,13,2.02,46,27-017-7417
2015-11-30,14,2.88,60,27-017-7417
2015-11-30,15,3.38,83,27-017-7417
2015-11-30,16,0.38,78,27-017-7417
2015-11-30,17,0.51,55,27-017-7417
2015-11-30,18,5.74,95,27-017-7417
2015-11-30,19,8.25,71,27-017-7417
2015-11-30,20,6.91,95,27-017-7417
2015-11-30,21,7.12,86,27-017-7417
2015-11-30,22,8,78,27-017-7417
2015-11-30,23,8.95,78,27-017-7417
2015-12-01,0,8.56,81,27-017-7417
2015-12-01,1,8.74,64,27-017-7417
2015-12-01,2,6.93,76,27-017-7417
2015-12-01,3,9.9,86,27-017-7417
2015-12-01,4,13.1,81,27-017-7417
2015-12-01,5,10.55,89,27-017-7417
2015-12-01,6,9.31,87,27-017-7417
2015-12-01,7,9.36,79,27-017-7417
2015-12-01,8,10.77,85,27-017-7417
2015-12-01,9,11.19,94,27-017-7417
2015-12-01,10,11.13,87,27-017-7417
2015-12-01,11,9.76,79,27-017-7417
2015-12-01,12,10.18,78,27-017-7417
2015-12-01,13,7.63,86,27-017-7417
2015-12-01,14,6.62,73,27-017-7417
2015-12-01,15,5.53,80,27-017-7417
2015-12-01,16,5.58,89,27-017-7417
2015-12-01,17,3.76,89,27-017-7417
2015-12-01,18,3.4,83,27-017-7417
2015-12-01,19,0.59,96,27-017-7417
2015-12-01,20,1.54,77,27-017-7417
2015-12-01,22,0.91,346,27-017-7417
2015-12-01,23,0.23,319,27-017-7417
2015-12-02,0,0.64,247,27-017-7417
2015-12-02,1,3.6,232,27-017-7417
2015-12-02,2,3.2,229,27-017-7417
2015-12-02,3,2.95,220,27-017-7417
2015-12-02,4,1.55,266,27-017-7417
2015-12-02,5,2.76,226,27-017-7417
2015-12-02,6,2.1,237,27-017-7417
2015-12-02,7,2.23,246,27-017-7417
2015-12-02,8,1.19,282,27-017-7417
2015-12-02,9,2.55,299,27-017-7417
2015-12-02,10,3.57,334,27-017-7417
2015-12-02,11,3.04,330,27-017-7417
2015-12-02,12,2.79,330,27-017-7417
2015-12-02,13,4.82,341,27-017-7417
2015-12-02,14,4.91,333,27-017-7417
2015-12-02,15,6.78,334,27-017-7417
2015-12-02,22,1.23,308,27-017-7417
2015-12-02,23,4.92,295,27-017-7417
2015-12-03,0,5,288,27-017-7417
2015-12-03,1,2.95,280,27-017-7417
2015-12-03,2,4.68,274,27-017-7417
2015-12-03,3,4.64,282,27-017-7417
2015-12-03,4,5.46,290,27-017-7417
2015-12-03,5,2.53,314,27-017-7417
2015-12-03,6,0.22,280,27-017-7417
2015-12-03,7,2.39,233,27-017-7417
2015-12-03,8,2.8,278,27-017-7417
2015-12-03,9,4.9,229,27-017-7417
2015-12-03,10,5.59,206,27-017-7417
2015-12-03,11,5.18,227,27-017-7417
2015-12-03,12,6.83,215,27-017-7417
2015-12-03,13,5.93,208,27-017-7417
2015-12-03,14,7.18,212,27-017-7417
2015-12-03,15,7.92,213,27-017-7417
2015-12-03,16,9.41,212,27-017-7417
2015-12-03,17,10.12,229,27-017-7417
2015-12-03,18,7.98,224,27-017-7417
2015-12-03,19,6.85,225,27-017-7417
2015-12-03,20,9.36,232,27-017-7417
2015-12-03,21,8.13,218,27-017-7417
2015-12-03,22,5.71,233,27-017-7417
2015-12-03,23,6.34,239,27-017-7417
2015-12-04,0,6.2,238,27-017-7417
2015-12-04,1,6.19,230,27-017-7417
2015-12-04,2,6.24,248,27-017-7417
2015-12-04,3,6.72,249,27-017-7417
2015-12-04,4,5.76,265,27-017-7417
2015-12-04,5,3.56,237,27-017-7417
2015-12-04,6,3.31,233,27-017-7417
2015-12-04,7,3.32,217,27-017-7417
2015-12-04,8,4.99,213,27-017-7417
2015-12-04,9,3.37,215,27-017-7417
2015-12-04,10,4.82,205,27-017-7417
2015-12-04,11,4.9,220,27-017-7417
2015-12-04,12,3.29,212,27-017-7417
2015-12-04,13,4.75,192,27-017-7417
2015-12-04,14,2.96,198,27-017-7417
2015-12-04,15,5.82,193,27-017-7417
2015-12-04,16,8.38,193,27-017-7417
2015-12-04,17,9.64,202,27-017-7417
2015-12-04,18,8.14,195,27-017-7417
2015-12-04,19,9.01,203,27-017-7417
2015-12-04,20,9.78,201,27-017-7417
2015-12-04,21,7.95,193,27-017-7417
2015-12-04,22,5.42,186,27-017-7417
2015-12-04,23,5.21,174,27-017-7417
2015-12-05,0,6.08,167,27-017-7417
2015-12-05,1,5.54,168,27-017-7417
2015-12-05,2,6.68,168,27-017-7417
2015-12-05,3,8.38,175,27-017-7417
2015-12-05,4,9.11,183,27-017-7417
2015-12-05,5,9.33,183,27-017-7417
2015-12-05,6,8.09,176,27-017-7417
2015-12-05,7,8.34,184,27-017-7417
2015-12-05,8,12.52,183,27-017-7417
2015-12-05,9,10.45,191,27-017-7417
2015-12-05,10,13.51,190,27-017-7417
2015-12-05,11,9.45,176,27-017-7417
2015-12-05,12,12.94,190,27-017-7417
2015-12-05,13,9.23,198,27-017-7417
2015-12-05,14,13.45,200,27-017-7417
2015-12-05,15,10.54,192,27-017-7417
2015-12-05,16,14.74,192,27-017-7417
2015-12-05,17,12.9,201,27-017-7417
2015-12-05,18,11.5,202,27-017-7417
2015-12-05,19,16,194,27-017-7417
2015-12-05,20,11.03,203,27-017-7417
2015-12-05,21,10.19,202,27-017-7417
2015-12-05,22,8.82,195,27-017-7417
2015-12-05,23,6.77,202,27-017-7417
2015-12-06,0,7.06,196,27-017-7417
2015-12-06,1,7.1,195,27-017-7417
2015-12-06,2,8.17,204,27-017-7417
2015-12-06,3,8.62,213,27-017-7417
2015-12-06,4,6.27,217,27-017-7417
2015-12-06,5,6.03,214,27-017-7417
2015-12-06,6,5.2,215,27-017-7417
2015-12-06,7,3.68,234,27-017-7417
2015-12-06,9,8.36,269,27-017-7417
2015-12-06,10,6.73,273,27-017-7417
2015-12-06,11,6.21,279,27-017-7417
2015-12-06,12,3.5,289,27-017-7417
2015-12-06,13,0.78,267,27-017-7417
2015-12-06,14,3.2,252,27-017-7417
2015-12-06,15,3.47,249,27-017-7417
2015-12-06,16,5.07,260,27-017-7417
2015-12-06,17,5.89,266,27-017-7417
2015-12-06,18,5.04,259,27-017-7417
2015-12-06,19,5.1,274,27-017-7417
2015-12-06,20,5.81,244,27-017-7417
2015-12-06,21,4.94,265,27-017-7417
2015-12-06,22,5.72,232,27-017-7417
2015-12-06,23,3.21,213,27-017-7417
2015-12-07,0,5.54,240,27-017-7417
2015-12-07,1,4.95,213,27-017-7417
2015-12-07,2,4.96,236,27-017-7417
2015-12-07,3,3.46,203,27-017-7417
2015-12-07,4,5.03,226,27-017-7417
2015-12-07,5,5.14,211,27-017-7417
2015-12-07,6,5.72,176,27-017-7417
2015-12-07,7,4.9,199,27-017-7417
2015-12-07,8,6.54,192,27-017-7417
2015-12-07,9,5.16,184,27-017-7417
2015-12-07,10,3.51,176,27-017-7417
2015-12-07,11,6.05,172,27-017-7417
2015-12-07,12,5.38,172,27-017-7417
2015-12-07,13,5.15,152,27-017-7417
2015-12-07,14,5.91,142,27-017-7417
2015-12-07,15,6,150,27-017-7417
2015-12-07,16,6.86,135,27-017-7417
2015-12-07,17,7.8,144,27-017-7417
2015-12-07,18,5.23,138,27-017-7417
2015-12-07,19,7.59,152,27-017-7417
2015-12-07,20,4.56,203,27-017-7417
2015-12-07,21,0.98,148,27-017-7417
2015-12-07,22,3.04,125,27-017-7417
2015-12-07,23,0.55,144,27-017-7417
2015-12-08,0,3.72,168,27-017-7417
2015-12-08,1,0.78,159,27-017-7417
2015-12-08,2,5.65,172,27-017-7417
2015-12-08,3,0.72,188,27-017-7417
2015-12-08,4,4.74,184,27-017-7417
2015-12-08,5,3.26,200,27-017-7417
2015-12-08,6,3.86,179,27-017-7417
2015-12-08,7,6.02,191,27-017-7417
2015-12-08,8,5.6,192,27-017-7417
2015-12-08,9,5.62,191,27-017-7417
2015-12-08,10,5.58,183,27-017-7417
2015-12-08,11,4.54,184,27-017-7417
2015-12-08,12,7.35,191,27-017-7417
2015-12-08,13,6.36,200,27-017-7417
2015-12-08,14,5.56,200,27-017-7417
2015-12-08,15,8.87,191,27-017-7417
2015-12-08,16,5.08,194,27-017-7417
2015-12-08,17,5.7,194,27-017-7417
2015-12-08,18,6.51,174,27-017-7417
2015-12-08,19,4.89,174,27-017-7417
2015-12-08,20,3.03,168,27-017-7417
2015-12-08,21,5.79,173,27-017-7417
2015-12-08,22,5.67,206,27-017-7417
2015-12-08,23,4.65,193,27-017-7417
2015-12-09,0,4.67,172,27-017-7417
2015-12-09,1,5.76,319,27-017-7417
2015-12-09,2,0.72,213,27-017-7417
2015-12-09,3,3.01,167,27-017-7417
2015-12-09,4,0.57,205,27-017-7417
2015-12-09,5,5.59,273,27-017-7417
2015-12-09,6,0.61,234,27-017-7417
2015-12-09,7,0.72,247,27-017-7417
2015-12-09,8,7.16,277,27-017-7417
2015-12-09,9,7.17,289,27-017-7417
2015-12-09,10,5.44,290,27-017-7417
2015-12-09,11,4.76,278,27-017-7417
2015-12-09,12,7.89,278,27-017-7417
2015-12-09,13,5.66,277,27-017-7417
2015-12-09,14,7.13,286,27-017-7417
2015-12-09,15,6.24,274,27-017-7417
2015-12-09,19,1.12,195,27-017-7417
2015-12-09,20,4.85,152,27-017-7417
2015-12-09,21,6.31,154,27-017-7417
2015-12-09,22,7.85,162,27-017-7417
2015-12-09,23,7.77,170,27-017-7417
2015-12-10,0,5.9,172,27-017-7417
2015-12-10,1,6.08,174,27-017-7417
2015-12-10,2,5.29,190,27-017-7417
2015-12-10,3,8.79,191,27-017-7417
2015-12-10,4,10.13,199,27-017-7417
2015-12-10,5,5.87,208,27-017-7417
2015-12-10,6,3.19,189,27-017-7417
2015-12-10,7,4.92,176,27-017-7417
2015-12-10,8,4.47,219,27-017-7417
2015-12-10,9,3.11,217,27-017-7417
2015-12-10,10,4.89,115,27-017-7417
2015-12-10,11,5.37,121,27-017-7417
2015-12-10,12,4.35,121,27-017-7417
2015-12-10,13,2.77,236,27-017-7417
2015-12-10,14,1.03,37,27-017-7417
2015-12-10,15,2.91,55,27-017-7417
2015-12-10,16,1.56,63,27-017-7417
2015-12-10,17,3.04,43,27-017-7417
2015-12-10,18,0.24,356,27-017-7417
2015-12-10,19,3.18,302,27-017-7417
2015-12-10,20,5.69,286,27-017-7417
2015-12-10,21,4.77,282,27-017-7417
2015-12-10,22,5.82,257,27-017-7417
2015-12-10,23,5.38,291,27-017-7417
