Transaction Type|Action Indicator|State Code|County Code|Site Number|Parameter|POC|Duration Code|Reported Unit|Method Code|Sample Date|Sample Begin Time|Reported Sample Value|Null Data Code|Collection Frequency Code|Monitor Protocol ID|Qualifier Code - 1|Qualifier Code - 2|Qualifier Code - 3|Qualifier Code - 4|Qualifier Code - 5|Qualifier Code - 6|Qualifier Code - 7|Qualifier Code - 8|Qualifier Code - 9|Qualifier Code - 10|Alternate Method Detection Limit|Uncertainty Value
RD|I|27|017|7417|44201|1|1|007|003|20151019|19 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151019|20 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151019|21 :00|0.039||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151019|22 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151019|23 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|0 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|1 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|2 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|3 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|4 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|5 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|6 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|7 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|8 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|9 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|10 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|11 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|12 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|13 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|14 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|15 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|16 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|17 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|18 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|19 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|20 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|21 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|22 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151020|23 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|0 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|1 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|2 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|3 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|4 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|5 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|6 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|7 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|8 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|9 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|10 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|11 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|12 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|13 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|16 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|17 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|18 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|19 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|20 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|21 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|22 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151021|23 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|0 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|1 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|2 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|3 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|4 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|5 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|6 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|7 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|8 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|9 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|10 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|11 :00|0.008||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|12 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|13 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|14 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|15 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|16 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|17 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|18 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|19 :00|0.035||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|20 :00|0.036||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|21 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|22 :00|0.037||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151022|23 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|0 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|1 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|2 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|3 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|4 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|5 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|6 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|7 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|8 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|9 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|10 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|11 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|12 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|13 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|14 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|15 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|16 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|17 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|18 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|19 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|20 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|21 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|22 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151023|23 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|0 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|1 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|2 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|3 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|4 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|5 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|6 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|7 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|8 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|9 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|10 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|11 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|12 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|13 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|14 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|15 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|16 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|17 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|18 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|19 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|20 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|21 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|22 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151024|23 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|0 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|1 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|2 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|3 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|4 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|5 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|6 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|7 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|9 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|10 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|11 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|12 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|13 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|14 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|15 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|16 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|17 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|18 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|19 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|20 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|21 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|22 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151025|23 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|0 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|1 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|2 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|3 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|4 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|5 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|6 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|7 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|8 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|9 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|10 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|11 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|12 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|13 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|14 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|15 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|16 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|17 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|18 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|19 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|20 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|21 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|22 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151026|23 :00|0.033||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|0 :00|0.032||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|1 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|2 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|3 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|4 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|5 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|6 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|7 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|8 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|9 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|10 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|11 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|12 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|13 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|14 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|15 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|16 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|17 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|18 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|19 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|20 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|21 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|22 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151027|23 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|0 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|1 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|2 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|3 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|4 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|5 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|6 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|7 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|8 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|9 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|10 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|11 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|12 :00|0.03||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|13 :00|0.024||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|14 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|15 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|16 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|17 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|18 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|19 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|20 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|21 :00|0.012||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|22 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151028|23 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|0 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|1 :00|0.011||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|2 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|3 :00|0.023||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|4 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|5 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|6 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|7 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|8 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|9 :00|0.026||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|10 :00|0.027||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|11 :00|0.029||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|12 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|13 :00|0.031||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|14 :00|0.028||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|15 :00|0.025||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|18 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|19 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|20 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|21 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|22 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151029|23 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|0 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|1 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|2 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|3 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|4 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|5 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|6 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|7 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|8 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|9 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|10 :00|0.015||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|11 :00|0.014||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|12 :00|0.013||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|13 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|14 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|15 :00|0.02||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|16 :00|0.022||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|17 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|18 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|19 :00|0.021||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|20 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|21 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|22 :00|0.019||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151030|23 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151031|0 :00|0.017||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151031|1 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151031|2 :00|0.018||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151031|3 :00|0.016||S|TRIBAL||||||||||||
RD|I|27|017|7417|44201|1|1|007|003|20151031|4 :00|0.016||S|TRIBAL||||||||||||
